id;dataType;band;truePoints;falsePoints;overallScore;trueScore;falseScore;avgScore;avgTrue;avgFalse;minTrue;maxTrue;minFalse;maxFalse
012b8863-976c-44e1-a491-9adf19c1cbba_0;postScores;coastal_aerosol;7678;254466;113485.63420599699;2065.679300904274;111419.95490509272;0.4329133384933357;0.26903872113887395;0.43785792563679515;0.0;1.0000001;0.0;1.0000002
012b8863-976c-44e1-a491-9adf19c1cbba_0;postScores;blue;7678;254466;118563.51590770483;1749.9696586728096;116813.54624903202;0.4522839199360078;0.22791998680291867;0.45905365058212894;0.0;0.9574727;0.0;1.0000001
012b8863-976c-44e1-a491-9adf19c1cbba_0;postScores;green;7678;254466;121869.63942620158;1591.066871881485;120278.5725543201;0.46489578028183587;0.20722413022681493;0.4726705043279656;0.0;0.9634703;0.0;1.0000001
012b8863-976c-44e1-a491-9adf19c1cbba_0;postScores;red;7678;254466;126127.60432457924;1531.0418964326382;124596.5624281466;0.48113862733680435;0.19940634233298232;0.48963933267370335;0.0;0.9784367;0.0;1.0000001
012b8863-976c-44e1-a491-9adf19c1cbba_0;postScores;veg_red_1;7678;254466;122628.50819167495;1529.7129057645798;121098.79528591037;0.46779063488645534;0.19923325159736646;0.4758938140494619;0.0;0.9822379;0.0;1.0000001
012b8863-976c-44e1-a491-9adf19c1cbba_0;postScores;veg_red_2;7678;254466;116265.7192966938;1584.9029912054539;114680.81630548835;0.44351852148702164;0.20642133253522452;0.45067245252995825;0.0;0.9472336;0.0;1.0000001
012b8863-976c-44e1-a491-9adf19c1cbba_0;postScores;veg_red_3;7678;254466;114760.49540349841;1623.9980636239052;113136.4973398745;0.43777654801749577;0.2115131627538298;0.4446035908132108;0.0;0.97707343;0.0;1.0000001
012b8863-976c-44e1-a491-9adf19c1cbba_0;postScores;nir;7678;254466;114127.46576663852;1635.3780941963196;112492.0876724422;0.43536173159270675;0.21299532354731956;0.4420711909349076;0.0;1.0000001;0.0;1.0000001
012b8863-976c-44e1-a491-9adf19c1cbba_0;postScores;veg_red_4;7678;254466;114953.82124593854;1603.3662165403366;113350.4550293982;0.4385140275800268;0.20882602455591776;0.4454444013321945;0.0;1.0;0.0;1.0000001
012b8863-976c-44e1-a491-9adf19c1cbba_0;postScores;water_vapour;7678;254466;121566.82782158256;1432.5905825197697;120134.23723906279;0.46374064568169615;0.18658382163581266;0.4721032956821846;0.0;1.0;0.0;1.0000002
012b8863-976c-44e1-a491-9adf19c1cbba_0;postScores;swir_1;7678;254466;136821.75992423296;1720.1704772412777;135101.58944699168;0.5219335934609717;0.22403887434765274;0.530921967755974;0.0;1.0;0.0;1.0000001
012b8863-976c-44e1-a491-9adf19c1cbba_0;postScores;swir_2;7678;254466;131611.4813451171;2908.3197360038757;128703.16160911322;0.5020579580120739;0.3787861078410883;0.5057774382790362;0.0;1.0000001;0.0;1.0000001
012b8863-976c-44e1-a491-9adf19c1cbba_0;deltaScores;coastal_aerosol;7678;254466;111726.73085752735;2991.3930678218603;108735.33778970549;0.4262036546994299;0.3896057655407476;0.427307922432488;0.0;1.0000001;0.0;1.0000001
012b8863-976c-44e1-a491-9adf19c1cbba_0;deltaScores;blue;7678;254466;124006.1548005119;2536.0147093459964;121470.1400911659;0.4730459396381832;0.3302962632646518;0.47735312415476294;0.0;1.0;0.0;1.0000001
012b8863-976c-44e1-a491-9adf19c1cbba_0;deltaScores;green;7678;254466;131966.3411759939;2499.9661581218243;129466.37501787208;0.5034116408385998;0.32560121882284765;0.5087767128727299;0.0;1.0;0.0;1.0000001
012b8863-976c-44e1-a491-9adf19c1cbba_0;deltaScores;red;7678;254466;137020.54658029974;2443.477483779192;134577.06909652054;0.5226919043743123;0.3182440067438385;0.5288607086861135;0.0;0.9745502;0.0;1.0000001
012b8863-976c-44e1-a491-9adf19c1cbba_0;deltaScores;veg_red_1;7678;254466;141172.70444336534;2536.4924482405186;138636.21199512482;0.538531129620992;0.3303584850534669;0.5448123206838038;0.0;1.0;0.0;1.0000001
012b8863-976c-44e1-a491-9adf19c1cbba_0;deltaScores;veg_red_2;7678;254466;141246.0548730418;2533.7204934060574;138712.33437963575;0.5388109393045113;0.32999745941730363;0.5451114662848308;0.0;0.99999994;0.0;1.0000001
012b8863-976c-44e1-a491-9adf19c1cbba_0;deltaScores;veg_red_3;7678;254466;141624.984619312;2532.433267891407;139092.55135142058;0.5402564415714721;0.3298298082692637;0.546605642213186;0.0;1.0;0.0;1.0000001
012b8863-976c-44e1-a491-9adf19c1cbba_0;deltaScores;nir;7678;254466;144053.14305961132;2597.2910204827785;141455.85203912854;0.5495191309341863;0.3382770279347198;0.5558929367346858;0.0;1.0;0.0;1.0000001
012b8863-976c-44e1-a491-9adf19c1cbba_0;deltaScores;veg_red_4;7678;254466;142595.2382974103;2550.8888351917267;140044.34946221858;0.5439576656242764;0.3322335028903004;0.5503460166081857;0.0;0.99999994;0.0;1.0000001
012b8863-976c-44e1-a491-9adf19c1cbba_0;deltaScores;water_vapour;7678;254466;138473.89288033545;2184.867899775505;136289.02498055995;0.5282359805310648;0.2845621125000658;0.5355883496441959;0.0;0.87296283;0.0;1.0000001
012b8863-976c-44e1-a491-9adf19c1cbba_0;deltaScores;swir_1;7678;254466;115580.31854810938;1831.2901395112276;113749.02840859815;0.44090392512553933;0.23851134924605727;0.4470107142352933;0.0;0.99762046;0.0;1.0000001
012b8863-976c-44e1-a491-9adf19c1cbba_0;deltaScores;swir_2;7678;254466;103613.59270347236;2148.093638688326;101465.49906478403;0.39525448876751845;0.27977254997243106;0.39873892411868;0.0;1.0;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_0;preScores;coastal_aerosol;1091;261053;124753.03254882246;421.8918380588293;124331.14071076363;0.47589505214241967;0.3867019597239499;0.47626781040924115;0.0;0.76652896;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_0;preScores;blue;1091;261053;100587.12354593351;409.75999061763287;100177.36355531588;0.38370942514775663;0.37558202623064424;0.38374339140065766;0.0;0.762477;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_0;preScores;green;1091;261053;103577.93368873373;381.97455337643623;103195.95913535729;0.3951184604215001;0.35011416441469867;0.39530654363427076;0.0;0.75553733;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_0;preScores;red;1091;261053;122202.83335829899;450.1752796769142;121752.65807862207;0.4661668142635307;0.41262628751321195;0.4663905723306075;0.0;0.8576881;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_0;preScores;veg_red_1;1091;261053;118377.41901197284;433.70266987383366;117943.71634209901;0.4515740166167177;0.39752765341322976;0.45179988868964926;0.0;0.883618;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_0;preScores;veg_red_2;1091;261053;107316.45882668532;386.82392930984497;106929.63489737548;0.4093798020427144;0.35455905527941795;0.40960891044108083;0.0;0.9720546;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_0;preScores;veg_red_3;1091;261053;104454.54033232108;397.17233365774155;104057.36799866334;0.3984624493878215;0.36404430216108297;0.3986062906714856;0.0;1.0000001;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_0;preScores;nir;1091;261053;109300.10765705723;411.4927034974098;108888.61495355982;0.41694682181189435;0.37717021402145723;0.4171130573238378;0.0;1.0000001;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_0;preScores;veg_red_4;1091;261053;111042.41542908363;428.6652044057846;110613.75022467785;0.42359319850572064;0.39291036150851016;0.4237214290763862;0.0;1.0;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_0;preScores;water_vapour;1091;261053;105347.90783016384;476.47549390792847;104871.43233625591;0.4018703759390405;0.43673280834823874;0.40172467788631394;0.0;0.8682109;0.0;1.0000002
0328d12a-4ad8-4504-8ac5-70089db10b4e_0;preScores;swir_1;1091;261053;148280.3854892701;488.6296412348747;147791.75584803522;0.5656447810717395;0.44787318170016016;0.5661369754342421;0.0;0.88946533;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_0;preScores;swir_2;1091;261053;133149.5599261336;457.2286094352603;132692.33131669834;0.5079252621693939;0.4190913010405686;0.5082965195446838;0.0;0.94934803;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_0;postScores;coastal_aerosol;1091;261053;131404.54894234985;447.42110127210617;130957.12784107774;0.5012685735410685;0.41010183434656844;0.5016495801277049;0.0;0.9069264;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_0;postScores;blue;1091;261053;107351.8726457376;388.7665348276496;106963.10611090995;0.40951489504141847;0.3563396286229602;0.409737126602299;0.0;0.9156884;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_0;postScores;green;1091;261053;110736.56350174546;299.17805102467537;110437.38545072079;0.4224264659948176;0.2742236947980526;0.42304583916185906;0.0;0.9167396;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_0;postScores;red;1091;261053;132131.99566668458;358.60019518435;131773.39547150023;0.504043562571276;0.32868945479775435;0.5047764073636397;0.0;0.91244495;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_0;postScores;veg_red_1;1091;261053;128987.32855907854;264.00593204796314;128723.32262703057;0.49204760955459037;0.24198527227127695;0.4930926770695245;0.0;0.8355107;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_0;postScores;veg_red_2;1091;261053;118754.10602408365;243.4047164618969;118510.70130762176;0.45301096353181325;0.22310239822355352;0.4539718038391505;0.0;0.76463556;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_0;postScores;veg_red_3;1091;261053;115561.73229358553;249.9582698047161;115311.77402378082;0.440833024191229;0.22910932154419442;0.44171786581184974;0.0;0.73025966;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_0;postScores;nir;1091;261053;120432.13873558227;257.0131259858608;120175.1256095964;0.4594121503279963;0.23557573417585775;0.4603476137397249;0.0;0.7537524;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_0;postScores;veg_red_4;1091;261053;122553.72382118774;258.21581476926804;122295.50800641847;0.4675053551528463;0.23667810702957656;0.46847003484510225;0.0;0.7465879;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_0;postScores;water_vapour;1091;261053;114356.62205044297;214.58145907521248;114142.04059136775;0.43623589344193636;0.19668328054556597;0.4372370384227255;0.0;0.7335656;0.0;1.0000002
0328d12a-4ad8-4504-8ac5-70089db10b4e_0;postScores;swir_1;1091;261053;156188.92431917042;343.93986892700195;155844.9844502434;0.5958134625212494;0.3152519421879028;0.5969859930751358;0.0;0.8702603;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_0;postScores;swir_2;1091;261053;141581.51322761178;522.6060165911913;141058.9072110206;0.5400906113724204;0.47901559724215514;0.5403458577799167;0.0;0.95425445;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_0;deltaScores;coastal_aerosol;1091;261053;137126.706806398;648.104199565947;136478.60260683205;0.5230968734985275;0.5940460124344152;0.5228003608724361;0.0;1.0;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_0;deltaScores;blue;1091;261053;132915.28181523085;487.7273397743702;132427.55447545648;0.5070315621003374;0.4470461409480937;0.5072822548503809;0.0;1.0;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_0;deltaScores;green;1091;261053;135593.25541193038;408.09408189356327;135185.16133003682;0.5172472206570831;0.374055070479893;0.517845653296598;0.0;1.0;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_0;deltaScores;red;1091;261053;140269.48003124446;404.4418524056673;139865.0381788388;0.5350856019258288;0.370707472415827;0.535772575602804;0.0;0.9955523;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_0;deltaScores;veg_red_1;1091;261053;142983.9469100684;372.9002575278282;142611.04665254056;0.5454404713061081;0.34179675300442547;0.5462915448301324;0.0;0.8903507;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_0;deltaScores;veg_red_2;1091;261053;141884.49261276424;325.8529389947653;141558.63967376947;0.5412463860045023;0.29867363794203966;0.5422601528186594;0.0;0.98509574;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_0;deltaScores;veg_red_3;1091;261053;142654.4878842011;319.7871107161045;142334.700773485;0.5441836848609967;0.29311375867653944;0.5452329633196515;0.0;0.86710703;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_0;deltaScores;nir;1091;261053;145193.9854425043;336.8019367903471;144857.18350571394;0.5538710992527172;0.30870938294257294;0.5548956859553958;0.0;0.9410189;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_0;deltaScores;veg_red_4;1091;261053;145574.4288345948;331.24342253804207;145243.18541205674;0.5553223756202499;0.30361450278463986;0.5563743202033945;0.0;0.9206457;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_0;deltaScores;water_vapour;1091;261053;149308.78074077517;259.5318071246147;149049.24893365055;0.5695677976256377;0.2378843328364938;0.5709539784398209;0.0;1.0;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_0;deltaScores;swir_1;1091;261053;146501.51462107943;388.4681242853403;146113.0464967941;0.5588589272349527;0.35606610841919367;0.5597064446560434;0.0;0.9970014;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_0;deltaScores;swir_2;1091;261053;138113.17385071516;625.2106685936451;137487.96318212152;0.5268599466351134;0.5730620243754767;0.5266668576194165;0.0;1.0;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_1;preScores;coastal_aerosol;343;261801;91877.74688820541;142.43829636275768;91735.30859184265;0.350485789826223;0.4152720010576026;0.3504009098202171;0.0;0.9246576;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_1;preScores;blue;343;261801;73210.47063715011;123.19185311347246;73087.27878403664;0.27927578215465587;0.3591599216136223;0.2791711215161005;0.0;1.0;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_1;preScores;green;343;261801;75031.05260756612;118.26398259401321;74912.7886249721;0.286220751219048;0.34479295216913475;0.2861440125323131;0.0;0.95540804;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_1;preScores;red;343;261801;66069.81223878637;128.02997551485896;65941.78226327151;0.2520363320876555;0.37326523473719814;0.2518775033833771;0.0;0.8981429;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_1;preScores;veg_red_1;343;261801;78259.09706646204;130.63676765561104;78128.46029880643;0.2985347635897142;0.3808652118239389;0.29842689790644966;0.0;0.88895637;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_1;preScores;veg_red_2;343;261801;112753.23534917831;193.36288383603096;112559.87246534228;0.4301194585768826;0.5637401861108774;0.4299443946560261;0.0;0.95114017;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_1;preScores;veg_red_3;343;261801;111180.55718314648;205.09621039032936;110975.46097275615;0.4241201674772128;0.5979481352487737;0.4238924258224993;0.0;0.91526616;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_1;preScores;nir;343;261801;113669.54079769552;208.2892346382141;113461.2515630573;0.43361488646581847;0.6072572438431898;0.43338738798956955;0.0;0.9341189;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_1;preScores;veg_red_4;343;261801;116019.67891073227;211.9130687713623;115807.7658419609;0.44257995189946087;0.6178223579340009;0.4423503571107861;0.0;0.9701896;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_1;preScores;water_vapour;343;261801;119044.02833735943;228.74121809005737;118815.28711926937;0.45411692938751;0.6668840177552693;0.4538381714327652;0.0;0.97651935;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_1;preScores;swir_1;343;261801;94994.59604294598;150.69022545218468;94843.9058174938;0.3623756257741775;0.439330103359139;0.3622748034480151;0.0;0.9475884;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_1;preScores;swir_2;343;261801;81166.04405581951;138.24467234313488;81027.79938347638;0.309623886321333;0.40304569196249235;0.30950148923600895;0.0;1.0;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_1;postScores;coastal_aerosol;343;261801;95731.06120734662;138.5111547857523;95592.55005256087;0.36518501742304466;0.4038226087048172;0.36513439617328;0.0;0.71532845;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_1;postScores;blue;343;261801;75528.3336139787;113.93695390969515;75414.396660069;0.2881177277144573;0.33217770819153103;0.2880600022920806;0.0;1.0;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_1;postScores;green;343;261801;76979.90327809751;83.29955708235502;76896.60372101516;0.29365502654303555;0.24285585155205547;0.2937215813576539;0.0;0.99999994;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_1;postScores;red;343;261801;72232.31686262973;104.76576973497868;72127.55109289475;0.2755444216256322;0.30543956190955884;0.2755052543454561;0.0;0.91335744;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_1;postScores;veg_red_1;343;261801;83649.51807833463;68.13132299482822;83581.3867553398;0.3190975878842721;0.19863359473710854;0.3192554144382176;0.0;0.84494084;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_1;postScores;veg_red_2;343;261801;119121.28441829234;72.04979382455349;119049.23462446779;0.4544116379481977;0.21005770794330464;0.4547317795748213;0.0;0.98384094;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_1;postScores;veg_red_3;343;261801;116415.7685496062;70.69216239452362;116345.07638721168;0.44409091396181566;0.2060995988178531;0.44440271957407224;0.0;0.9164021;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_1;postScores;nir;343;261801;119840.12648826092;75.66932761669159;119764.45716064423;0.4571538028269231;0.22061028459676849;0.45746371160020105;0.0;0.9000975;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_1;postScores;veg_red_4;343;261801;121667.83713896573;72.45056580007076;121595.38657316566;0.4641259656485204;0.21122613935880688;0.46445730372750926;0.0;0.90240157;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_1;postScores;water_vapour;343;261801;127997.80050122738;68.77472046017647;127929.0257807672;0.48827285957804634;0.2005093890967244;0.48864987444955216;0.0;0.6289915;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_1;postScores;swir_1;343;261801;98038.5035571307;98.46386083960533;97940.03969629109;0.3739872114453533;0.28706664967814965;0.37410109089075705;0.0;0.70722544;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_1;postScores;swir_2;343;261801;86027.13942360878;158.51761710643768;85868.62180650234;0.32816749352878105;0.4621504871907804;0.3279919549829922;0.0;0.9911988;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_1;deltaScores;coastal_aerosol;343;261801;117195.28812069981;163.99439003597945;117031.29373066383;0.4470645451381676;0.47811775520693717;0.4470238606065822;0.0;1.0;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_1;deltaScores;blue;343;261801;126862.28546591476;161.54910552501678;126700.73636038974;0.4839412134777632;0.47098864584552996;0.4839581833544934;0.0;1.0;0.0;1.0
0328d12a-4ad8-4504-8ac5-70089db10b4e_1;deltaScores;green;343;261801;128790.15177273192;143.38562288880348;128646.76614984311;0.4912954398068692;0.41803388597318797;0.4913914238289507;0.0;0.91016936;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_1;deltaScores;red;343;261801;120111.82779837959;137.02822476625443;119974.79957361333;0.45819026107169947;0.3994991975692549;0.458267155486852;0.0;1.0;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_1;deltaScores;veg_red_1;343;261801;124698.7267508693;126.41094253957272;124572.31580832973;0.4756878919634602;0.36854502198126154;0.47582826577564535;0.0;1.0;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_1;deltaScores;veg_red_2;343;261801;140998.4794817567;89.29107427597046;140909.18840748072;0.5378665141363399;0.2603238317083687;0.5382301381869462;0.0;0.7911226;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_1;deltaScores;veg_red_3;343;261801;142470.21541001648;85.17087644338608;142385.0445335731;0.5434807411575946;0.24831159312940548;0.5438674586177024;0.0;0.71273404;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_1;deltaScores;nir;343;261801;143303.1254605204;91.06054371595383;143212.06491680443;0.5466580408497634;0.2654826347403902;0.5470264243330026;0.0;0.7338391;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_1;deltaScores;veg_red_4;343;261801;138611.42123467475;86.86740681529045;138524.55382785946;0.5287606095683088;0.2532577458171733;0.529121561139413;0.0;0.7273785;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_1;deltaScores;water_vapour;343;261801;141021.5395848751;63.774708330631256;140957.76487654448;0.5379544814486508;0.18593209425840015;0.5384156854883843;0.0;0.5929774;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_1;deltaScores;swir_1;343;261801;127133.27919243649;111.793223336339;127021.48596910015;0.4849749725053272;0.3259277648289767;0.48518334906704;0.0;0.90792155;0.0;1.0000001
0328d12a-4ad8-4504-8ac5-70089db10b4e_1;deltaScores;swir_2;343;261801;134102.01378917694;175.80447386950254;133926.20931530744;0.5115585853163793;0.5125494865000074;0.5115572870818196;0.0;1.0;0.0;1.0000001
03790d1a-5b9c-48ed-820d-83abbe656035_0;preScores;coastal_aerosol;313;261831;60931.88970213197;65.19003412872553;60866.699668003246;0.23243671303608693;0.20827486942084833;0.23246559677044829;0.0;1.0;0.0;1.0000001
03790d1a-5b9c-48ed-820d-83abbe656035_0;preScores;blue;313;261831;43477.236613838;40.15265832841396;43437.08395550959;0.16585249562773896;0.12828325344541203;0.1658974069361901;0.0;0.99999994;0.0;1.0000001
03790d1a-5b9c-48ed-820d-83abbe656035_0;preScores;green;313;261831;50468.30042249337;44.63362941145897;50423.66679308191;0.19252128762242648;0.1425994549886868;0.19258096555824905;0.0;0.94622725;0.0;1.0000001
03790d1a-5b9c-48ed-820d-83abbe656035_0;preScores;red;313;261831;55410.193529605865;46.833866972476244;55363.35966263339;0.21137311374513956;0.1496289679631829;0.21144692440021765;0.0;0.78237104;0.0;1.0000001
03790d1a-5b9c-48ed-820d-83abbe656035_0;preScores;veg_red_1;313;261831;68203.15444694087;62.188100069761276;68140.96634687111;0.2601743867757449;0.1986840257819849;0.2602478940494865;0.0;0.8538079;0.0;1.0000001
03790d1a-5b9c-48ed-820d-83abbe656035_0;preScores;veg_red_2;313;261831;100948.60934767453;113.0458351969719;100835.56351247756;0.38508838404722034;0.36116880254623607;0.38511697817476753;0.0;0.95038915;0.0;1.0000001
03790d1a-5b9c-48ed-820d-83abbe656035_0;preScores;veg_red_3;313;261831;106207.00083990337;120.23076975345612;106086.77007014991;0.40514755569421146;0.38412386502701634;0.4051726879939729;0.0;1.0;0.0;1.0000001
03790d1a-5b9c-48ed-820d-83abbe656035_0;preScores;nir;313;261831;109621.27350029489;122.69628682732582;109498.57721346756;0.4181719722759052;0.39200091638123263;0.41820325787804946;0.0;0.8958333;0.0;1.0000001
03790d1a-5b9c-48ed-820d-83abbe656035_0;preScores;veg_red_4;313;261831;113533.43456368556;125.05180460214615;113408.38275908341;0.43309568238710616;0.39952653227522733;0.4331358118751539;0.0;0.82075465;0.0;1.0000001
03790d1a-5b9c-48ed-820d-83abbe656035_0;preScores;water_vapour;313;261831;120218.04630458727;129.60209453105927;120088.44421005622;0.4585954525168887;0.41406419977974207;0.45864868640480394;0.0;0.7104217;0.0;1.0000001
03790d1a-5b9c-48ed-820d-83abbe656035_0;preScores;swir_1;313;261831;82063.57066285331;74.2818963676691;81989.28876648564;0.3130476786150105;0.23732235261236137;0.31313820275859483;0.0;0.98565906;0.0;1.0000001
03790d1a-5b9c-48ed-820d-83abbe656035_0;preScores;swir_2;313;261831;71434.93082678923;63.16453532874584;71371.76629146049;0.2725026352950639;0.20180362724838927;0.27258715083951285;0.0;0.9848013;0.0;1.0000001
03790d1a-5b9c-48ed-820d-83abbe656035_0;postScores;coastal_aerosol;313;261831;70455.8470128919;110.664346113801;70345.1826667781;0.26876772694737205;0.3535602112262013;0.2686663636726671;0.0;0.7338362;0.0;1.0000001
